Cohuna & District Preschool Centre,"28 Channel Street, COHUNA, VIC 3568",COHUNA,3568,Centre-Based Care,30,Meeting NQS
Colac East Kindergarten,"1 Polwarth Street, COLAC, VIC 3250",COLAC,3250,Centre-Based Care,30,Exceeding NQS
Colac Otway Shire Family Day Care Scheme,"2-6 Rae Street, COLAC, VIC 3250",COLAC,3250,Family Day Care,,Meeting NQS
Colbinabbin Preschool,"Recreation Reserve, COLBINABBIN, VIC 3559",COLBINABBIN,3559,Centre-Based Care,18,Exceeding NQS
Colchester Park Preschool,"8A Beresford Drive, BORONIA, VIC 3155",BORONIA,3155,Centre-Based Care,33,Meeting NQS
Coldstream Preschool,"12 Kelso Street, COLDSTREAM, VIC 3770",COLDSTREAM,3770,Centre-Based Care,30,Exceeding NQS
Coleraine & District Kindergarten,"26 Henty Street, COLERAINE, VIC 3315",COLERAINE,3315,Centre-Based Care,26,Exceeding NQS
Coles Holiday Program OSHClub,"Level 2, 800 Toorak Rd, HAWTHORN EAST, VIC 3123",HAWTHORN EAST,3123,Centre-Based Care,60,Working Towards NQS
College Road Kindergarten,"34 College Road, WERRIBEE, VIC 3030",WERRIBEE,3030,Centre-Based Care,89,Exceeding NQS
Collingwood College Afterschool Care and Vacation Care Program,"Islington St, COLLINGWOOD, VIC 3066",COLLINGWOOD,3066,Centre-Based Care,75,Meeting NQS
Colliver Road Kindergarten,"Colliver Road, SHEPPARTON, VIC 3630",SHEPPARTON,3630,Centre-Based Care,29,Meeting NQS
Colour Our World Family Day Care,"13-14/435 Nepean Hwy, FRANKSTON, VIC 3199",FRANKSTON,3199,Family Day Care,,Meeting NQS
Columbia Park Early Learning Centre Inc,"28A Columbia Drive, WHEELERS HILL, VIC 3150",WHEELERS HILL,3150,Centre-Based Care,60,Meeting NQS
Columbia Park Pre-school,"26-28 Columbia Drive, WHEELERS HILL, VIC 3150",WHEELERS HILL,3150,Centre-Based Care,30,Meeting NQS
Community Children - Essendon,"50 Cooper Street, ESSENDON, VIC 3040",ESSENDON,3040,Centre-Based Care,93,Exceeding NQS
Community Children - Moonee Ponds,"103 Holmes Road, MOONEE PONDS, VIC 3039",MOONEE PONDS,3039,Centre-Based Care,50,Exceeding NQS
Community Children - Wyndham Vale,"1-3 Storkbill Road, WYNDHAM VALE, VIC 3024",WYNDHAM VALE,3024,Centre-Based Care,111,Working Towards NQS
Community Early Years Childcare Kiewa Valley Kindergarten,"81 Kiewa East Road, TANGAMBALANGA, VIC 3691",TANGAMBALANGA,3691,Centre-Based Care,37,Exceeding NQS
Community Early-years Childcare - Baranduda,"4 Sage Ct, BARANDUDA, VIC 3691",BARANDUDA,3691,Centre-Based Care,28,Provisional – Not Yet Assessed
Community Early-years Childcare - Chiltern,"55-57 Main Street, CHILTERN, VIC 3683",CHILTERN,3683,Centre-Based Care,33,Meeting NQS
Community Early-years Childcare - Mitta Mitta,"Magorra Park Reserve, MITTA MITTA, VIC 3700",MITTA MITTA,3700,Centre-Based Care,20,Meeting NQS
Community Early-years Childcare - South Street,"67 High Street, WODONGA, VIC 3690",WODONGA,3690,Centre-Based Care,52,Exceeding NQS
Community Early-years Childcare - Tawonga Kindergarten,"Kiewa Valley Highway, TAWONGA, VIC 3697",TAWONGA,3697,Centre-Based Care,20,Exceeding NQS
Community Early-years Childcare - Yackandandah,"62 Twist Creek Road, YACKANDANDAH, VIC 3749",YACKANDANDAH,3749,Centre-Based Care,62,Exceeding NQS
Community Kids Bayswater Early Education Centre,"291 Canterbury Road, BAYSWATER NORTH, VIC 3153",BAYSWATER NORTH,3153,Centre-Based Care,51,Meeting NQS
Community Kids Berwick Early Education Centre,"9-11 Homestead Road, BERWICK, VIC 3806",BERWICK,3806,Centre-Based Care,100,Meeting NQS
Community Kids Chirnside Park Early Education Centre,"3-5 El Centro, CHIRNSIDE PARK, VIC 3116",CHIRNSIDE PARK,3116,Centre-Based Care,74,Exceeding NQS
Community Kids Cranbourne,"133 Duff Street, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,120,Meeting NQS
Community Kids Hampton Park Early Education Centre,"47-51 Branton Drive, HAMPTON PARK, VIC 3976",HAMPTON PARK,3976,Centre-Based Care,130,Meeting NQS
Community Kids Haven Carrum Downs Early Learning & Kinder,"32 Partridge Cres, CARRUM DOWNS, VIC 3201",CARRUM DOWNS,3201,Centre-Based Care,70,Exceeding NQS
Community Kids Haven Greensborough,"299 Plenty River Drive, GREENSBOROUGH, VIC 3088",GREENSBOROUGH,3088,Centre-Based Care,68,Meeting NQS
Community Kids Haven Hillside,"1-3 Jade Way, HILLSIDE, VIC 3037",HILLSIDE,3037,Centre-Based Care,60,Meeting NQS
Community Kids Haven Knoxfield Early Learning & Kinder,"1563 Ferntree Gully Rd, KNOXFIELD, VIC 3180",KNOXFIELD,1563,Centre-Based Care,120,Provisional – Not Yet Assessed
Community Kids Heathmont Early Education Centre,"40 Marlborough Road, HEATHMONT EAST, VIC 3135",HEATHMONT EAST,3135,Centre-Based Care,90,Exceeding NQS
Community Kids Meadow Heights Early Education Centre,"29 Hudson Circuit, MEADOW HEIGHTS, VIC 3048",MEADOW HEIGHTS,3048,Centre-Based Care,140,Working Towards NQS
Community Kids Melton Early Education Centre,"190 Centenary Ave, MELTON, VIC 3337",MELTON,3337,Centre-Based Care,100,Working Towards NQS
Community Kids Pascoe Vale Early Education Centre,"656 Bell Street, PASCOE VALE SOUTH, VIC 3044",PASCOE VALE SOUTH,3044,Centre-Based Care,65,Meeting NQS
Community Kids Roxburgh Park Early Education Centre,"19-21 Greensted Grove, ROXBURGH PARK, VIC 3064",ROXBURGH PARK,3064,Centre-Based Care,85,Meeting NQS
Community Kids Shepparton Early Education Centre,"122 Graham Street, SHEPPARTON, VIC 3630",SHEPPARTON,3630,Centre-Based Care,114,Meeting NQS
Community Kids Springvale South Early Education Centre,"736-738 Heatherton Road, SPRINGVALE SOUTH, VIC 3172",SPRINGVALE SOUTH,3172,Centre-Based Care,60,Meeting NQS
Community Kids Sunbury Early Education Centre,"35 Cornish Street, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,104,Exceeding NQS
Community Kids Sydenham Early Education Centre,"Cnr Trickey Av & Pecks Rd, SYDENHAM, VIC 3037",SYDENHAM,3037,Centre-Based Care,60,Meeting NQS
Community Kids Wodonga Early Education Centre,"412 Lawrence Street, WODONGA, VIC 3690",WODONGA,3690,Centre-Based Care,47,Meeting NQS
Como Park Child Care & Kindergarten,"162-164 Nelson Road, LILYDALE, VIC 3140",LILYDALE,3140,Centre-Based Care,64,Exceeding NQS
Complete Kids Early Learning Centre,"75 Phillip Drive, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,100,Exceeding NQS
Complete Kids on Barkly,"70 - 72 Barkly Street,, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,122,Provisional – Not Yet Assessed
Complete Kids OSHC Heights,"Charter Road East, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,90,Meeting NQS
Complete Kids OSHC Killara,"61 Phillip Drive, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,120,Working Towards NQS
Complete Kids OSHC Sunbury West,"Elizabeth Drive, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,90,Meeting NQS
Connect Kids Early Learning Centre and Kindergarten,"37 Clarke Street, KILMORE, VIC 3764",KILMORE,3764,Centre-Based Care,120,Provisional – Not Yet Assessed
Connie Benn Early Learning Centre,"160 Brunswick St, FITZROY, VIC 3065",FITZROY,3065,Centre-Based Care,98,Exceeding NQS
Cooinda Early Learning Centre,"19 Bent Street, WESTMEADOWS, VIC 3049",WESTMEADOWS,3049,Centre-Based Care,88,Exceeding NQS
Cooinda Kindergarten,"21 Dinsdale Road, BORONIA WEST, VIC 3155",BORONIA WEST,3155,Centre-Based Care,30,Meeting NQS
Cooinda Kindergarten,"74 Cooper Street, STAWELL, VIC 3380",STAWELL,3380,Centre-Based Care,27,Meeting NQS
Cooke Court Child Care Centre,"22 Church Street, RICHMOND, VIC 3121",RICHMOND,3121,Centre-Based Care,55,Meeting NQS
Cool Kids,"1 Bellavista Court, SPRINGVALE SOUTH, VIC 3172",SPRINGVALE SOUTH,3172,Centre-Based Care,27,Working Towards NQS
Coolaroo South Kindergarten at Coolaroo South Primary School,"52-72 Bushfield Crescent, COOLAROO, VIC 3048",COOLAROO,3048,Centre-Based Care,56,Meeting NQS
Coolaroo South Primary Combined OSHC,"52-72 Bushfield Crescent, COOLAROO, VIC 3048",COOLAROO,3048,Centre-Based Care,30,Meeting NQS
Coonans Hill Early Learning Centre,"38A Coonans Rd, PASCOE VALE SOUTH, VIC 3044",PASCOE VALE SOUTH,3044,Centre-Based Care,127,Meeting NQS
Cooraminta Kindergarten,"2 Skehan Boulevard, ALTONA MEADOWS, VIC 3028",ALTONA MEADOWS,3028,Centre-Based Care,55,Exceeding NQS
Cooraminta North Kindergarten,"25 Whittaker Avenue, LAVERTON, VIC 3028",LAVERTON,3028,Centre-Based Care,35,Meeting NQS
Coorie Avenue Children's Centre,"4 Coorie Avenue, BAYSWATER, VIC 3153",BAYSWATER,3153,Centre-Based Care,35,Meeting NQS
Copperfields Preschool,"Copperfield Drive, DELAHEY, VIC 3037",DELAHEY,3037,Centre-Based Care,60,Meeting NQS
Coragulac & District Kindergarten,"Corangamite Lake Road, CORAGULAC, VIC 3249",CORAGULAC,3249,Centre-Based Care,24,Exceeding NQS
Coral Drive Kindergarten,"187-191 Coral Drive, HAMPTON PARK, VIC 3976",HAMPTON PARK,3976,Centre-Based Care,30,Exceeding NQS
Corangamite Shire Family Day Care,"181 Manifold Street, CAMPERDOWN, VIC 3260",CAMPERDOWN,3260,Family Day Care,,Meeting NQS
Corio Kindergarten,"152 Purnell Road, CORIO, VIC 3214",CORIO,3214,Centre-Based Care,58,Meeting NQS
Cornish College Early Learning Centre,"65 Riverend Road, BANGHOLME, VIC 3175",BANGHOLME,3175,Centre-Based Care,58,Exceeding NQS
Cornish College OSHC - Extend,"65 Riverend Road, BANGHOLME, VIC 3175",BANGHOLME,3175,Centre-Based Care,45,Meeting NQS
Coronation Kindergarten,"34 Roseberry Street, ASCOT VALE, VIC 3032",ASCOT VALE,3032,Centre-Based Care,30,Exceeding NQS
Coronation Kindergarten,"Roy Street, WANGARATTA, VIC 3677",WANGARATTA,3677,Centre-Based Care,30,Meeting NQS
Corpus Christi OSHClub,"380 Geelong Road, WEST FOOTSCRAY, VIC 3012",WEST FOOTSCRAY,3012,Centre-Based Care,30,Meeting NQS
Corpus Christi PS OSHC - Extend,"13-21 Widford Street, GLENROY, VIC 3046",GLENROY,3046,Centre-Based Care,24,Meeting NQS
Corrigan Rex Kindergarten,"28 Kingsclere Avenue, KEYSBOROUGH, VIC 3173",KEYSBOROUGH,3173,Centre-Based Care,27,Exceeding NQS
Corryong Preschool,"47 Harris Street, CORRYONG, VIC 3707",CORRYONG,3707,Centre-Based Care,31,Meeting NQS
Country Buddies,"1-3  Zorro Drive, YARRAWONGA, VIC 3730",YARRAWONGA,3730,Centre-Based Care,119,Meeting NQS
Country Buddies - Bendigo,"321 Midland Hwy, EPSOM, VIC 3551",EPSOM,3551,Centre-Based Care,130,Provisional – Not Yet Assessed
Country Buddies Wahgunyah,"27-29 Victoria Street, WAHGUNYAH, VIC 3687",WAHGUNYAH,3687,Centre-Based Care,76,Meeting NQS
Country Kids Early Learning Centre Kangaroo Flat,"84 Olympic Pde, KANGAROO FLAT, VIC 3555",KANGAROO FLAT,3555,Centre-Based Care,100,Provisional – Not Yet Assessed
Country Way Early Learning,"274-284 Twelfth Street, MILDURA, VIC 3500",MILDURA,3500,Centre-Based Care,100,Provisional – Not Yet Assessed
Covenant College Kindergarten,"Creamery Road, BELL POST HILL, VIC 3215",BELL POST HILL,3215,Centre-Based Care,30,Exceeding NQS
Coventry Children's Centre,"328-332 Coventry Street, SOUTH MELBOURNE, VIC 3205",SOUTH MELBOURNE,3205,Centre-Based Care,60,Exceeding NQS
Cowes Children's Centre,"245-249 Church Street, COWES, VIC 3922",COWES,3922,Centre-Based Care,70,Meeting NQS
CPS Children's Centre,"165-167 Southern Road, HEIDELBERG WEST, VIC 3081",HEIDELBERG WEST,3081,Centre-Based Care,60,Excellent
Cradles to Crayons Early Learning Centre,"246 Sunshine Ave, KEALBA, VIC 3021",KEALBA,3021,Centre-Based Care,83,Exceeding NQS
CRAIG FAMILY CENTRE INC.,"7 Samarinda Ave, ASHBURTON, VIC 3147",ASHBURTON,3147,Centre-Based Care,74,Provisional – Not Yet Assessed
Craigieburn Child and Family Centre,"24-36 Cleveland Drive, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,3064,Centre-Based Care,98,Exceeding NQS
Craigieburn Early Childhood Services Centre,"153 Craigieburn Road, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,3064,Centre-Based Care,75,Exceeding NQS
Craigieburn Global Learning Centre Children's Service,"75-95 Central Park Avenue, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,3064,Centre-Based Care,32,Provisional – Not Yet Assessed
Cranbourne Christian Fellowship Centre Inc T/AS TurningPoint Family Church,"1785 South Gippsland Hwy, CRANBOURNE, VIC 3977",CRANBOURNE,1785,Centre-Based Care,49,Working Towards NQS
Cranbourne Day Care & Kindergarten Centre Pty Ltd - Cameron Street,"Cameron Street, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,72,Meeting NQS
Cranbourne Day Care & Kindergarten Centre Pty Ltd - Cranbourne Drive,"30 Cranbourne Drive, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,150,Meeting NQS
Cranbourne Day Care & Kindergarten Centre Pty Ltd - Duff Street,"3 Duff Street, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,50,Meeting NQS
Cranbourne Day Care & Kindergarten Centre Pty Ltd - Mundaring Drive,"18 Mundaring Drive, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,90,Meeting NQS
Cranbourne Day Care & Kindergarten Centre Pty Ltd - Schoolies Central,"125 Berwick-Cranbourne Road, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,49,Meeting NQS
Cranbourne Day Care & Kindergarten Centre Pty Ltd - The Barn,"2 Cooper Court, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,40,Meeting NQS
"Cranbourne North YMCA Early Learning Centre, Tulliallan YMCA Before and After School Program, Cranbourne North Holiday Program","89 Wheelers Park Drive, CRANBOURNE NORTH, VIC 3977",CRANBOURNE NORTH,3977,Centre-Based Care,224,Provisional – Not Yet Assessed
CRANBOURNE ONE EARLY EDUCATION GROUP,"2-20 Elmslie Drive, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,125,Provisional – Not Yet Assessed
Creating Futures Children's Programs,"Wallan Primary School  42-48 Queen Street, WALLAN, VIC 3756",WALLAN,3756,Centre-Based Care,96,Provisional – Not Yet Assessed
Creative Beginnings,"37 - 41 Blackwood Avenue, MENTONE, VIC 3194",MENTONE,3194,Centre-Based Care,94,Exceeding NQS
Creative Family Daycare Scheme,"3 Pimelea Way, HILLSIDE, VIC 3037",HILLSIDE,3037,Family Day Care,,Provisional – Not Yet Assessed
Creative Garden Early Learning Berwick,"22-24 Howell Drive, BERWICK, VIC 3806",BERWICK,3806,Centre-Based Care,60,Meeting NQS
Creative Garden Early Learning Centre Bendigo,"174 Jobs Gully Rd, JACKASS FLAT, VIC 3556",JACKASS FLAT,3556,Centre-Based Care,124,Provisional – Not Yet Assessed
Creative Garden Early Learning Cheltenham,"266-268 Bay Rd, CHELTENHAM, VIC 3192",CHELTENHAM,3192,Centre-Based Care,118,Meeting NQS
Creative Garden Early Learning Pakenham,"7 Village Way, PAKENHAM, VIC 3810",PAKENHAM,3810,Centre-Based Care,121,Meeting NQS
Creative Garden Early Learning Point Cook,"25 Brookdale Rd, POINT COOK, VIC 3030",POINT COOK,3030,Centre-Based Care,125,Working Towards NQS
Creative Garden Early Learning Tullamarine,"16-20 Gowrie Park Drive, MELBOURNE AIRPORT, VIC 3046",MELBOURNE AIRPORT,3046,Centre-Based Care,120,Exceeding NQS
Creative Garden Early Learning Wallan,"94 Taylor's Lane, WALLAN, VIC 3756",WALLAN,3756,Centre-Based Care,120,Working Towards NQS
Creative Kids Early Learning Centre,"18-20 Fleet Street, MORNINGTON, VIC 3931",MORNINGTON,3931,Centre-Based Care,33,Meeting NQS
Creative Play Early Learning Centre,"1 Templestowe Road, BULLEEN, VIC 3105",BULLEEN,3105,Centre-Based Care,120,Exceeding NQS
Creek Street Christian College Early Learning Centre,"57 Myrtle St, BENDIGO, VIC 3550",BENDIGO,3550,Centre-Based Care,22,Provisional – Not Yet Assessed
Creekside Kindergarten,"The Crossing, CAROLINE SPRINGS, VIC 3023",CAROLINE SPRINGS,3023,Centre-Based Care,99,Meeting NQS
CREST - Children's Sanctuary,"1 Taylors Lane, ROWVILLE, VIC 3178",ROWVILLE,3178,Centre-Based Care,100,Provisional – Not Yet Assessed
Creswick & District Preschool,"24 Victoria Street, CRESWICK, VIC 3363",CRESWICK,3363,Centre-Based Care,55,Meeting NQS
Creswick Children's Services,"7 Andrew Street, CRESWICK, VIC 3363",CRESWICK,3363,Centre-Based Care,84,Working Towards NQS
Crib Point Preschool,"7 Cayley Avenue, HMAS CERBERUS, VIC 3920",HMAS CERBERUS,3920,Centre-Based Care,30,Meeting NQS
Cricklewood Child Care Centre,"23-25 Cranbourne Road, LANGWARRIN, VIC 3910",LANGWARRIN,3910,Centre-Based Care,94,Exceeding NQS
Croydon Central Kindergarten,"216-218 Mt Dandenong Road, CROYDON, VIC 3136",CROYDON,3136,Centre-Based Care,27,Meeting NQS
Croydon Early Learning and Childcare Centre,"274-276 Mt Dandenong Road, CROYDON, VIC 3136",CROYDON,3136,Centre-Based Care,52,Exceeding NQS
Croydon Gums Kindergarten,"22 Frederick Street, CROYDON, VIC 3136",CROYDON,3136,Centre-Based Care,30,Meeting NQS
Croydon Hills Primary School OSHC Program,"Campaspe Drive, CROYDON HILLS, VIC 3136",CROYDON HILLS,3136,Centre-Based Care,120,Meeting NQS
Croydon North Kindergarten,"90 Bonnie View Road, CROYDON NORTH, VIC 3136",CROYDON NORTH,3136,Centre-Based Care,24,Meeting NQS
Croydon Vacation Care,"213 Mt Dandenong Rd, CROYDON, VIC 3136",CROYDON,3136,Centre-Based Care,58,Meeting NQS
Croydon World of Learning,"10 Karingal Street, CROYDON NORTH, VIC 3136",CROYDON NORTH,3136,Centre-Based Care,110,Exceeding NQS
Csiro Care Clayton,"Bayview Avenue, CLAYTON, VIC 3168",CLAYTON,3168,Centre-Based Care,65,Meeting NQS
Cubby Care Early Learning Centre Bairnsdale,"382 Main Street, BAIRNSDALE, VIC 3875",BAIRNSDALE,3875,Centre-Based Care,45,Meeting NQS
Cuddly Bear Child Care,"8 Swilk Street, TEMPLESTOWE, VIC 3106",TEMPLESTOWE,3106,Centre-Based Care,55,Meeting NQS
Cuddly Bear Child Care Heathmont,"274 Canterbury Road, HEATHMONT EAST, VIC 3135",HEATHMONT EAST,3135,Centre-Based Care,80,Meeting NQS
Cumberland Park Kindergarten,"89-93 Kosciuszko Street, TRARALGON, VIC 3844",TRARALGON,3844,Centre-Based Care,30,Exceeding NQS
Cush Family Day Care,"U 11  7-9 Leeds St, FOOTSCRAY, VIC 3011",FOOTSCRAY,3011,Family Day Care,,Working Towards NQS
Daalo Family Day Care,"3 Walmer Rd, DERRIMUT, VIC 3030",DERRIMUT,3030,Family Day Care,,Working Towards NQS
Dahab Family Day Care,"90 Wheatsheaf Rd, GLENROY, VIC 3046",GLENROY,3046,Family Day Care,,Provisional – Not Yet Assessed
Dala Lidj - Woolum Bellum Kindergarten,"3 Harold Street, MORWELL, VIC 3840",MORWELL,3840,Centre-Based Care,25,Meeting NQS
Dala Yooro,"37-53 Dalmahoy St, BAIRNSDALE, VIC 3875",BAIRNSDALE,3875,Centre-Based Care,99,Exceeding NQS
Dalal Family Day Care,"7 Mandora Gra, TARNEIT, VIC 3029",TARNEIT,3029,Family Day Care,,Provisional – Not Yet Assessed
Dalas Family Day Care,"78 Snake Gully Dr, BUNDOORA, VIC 3083",BUNDOORA,3083,Family Day Care,,Provisional – Not Yet Assessed
Dallas Kindergarten @ Dallas Brooks Community Primary School,"King St, DALLAS, VIC 3047",DALLAS,3047,Centre-Based Care,33,Exceeding NQS
Dalmor Avenue Early Learning & Kinder,"40 Dalmor Avenue, ORMOND, VIC 3204",ORMOND,3204,Centre-Based Care,60,Meeting NQS
Dalton Road Kindergarten,"145a Dalton Road, THOMASTOWN, VIC 3074",THOMASTOWN,3074,Centre-Based Care,30,Meeting NQS
Dame Nellie Melba Kindergarten,"18 Goodwood Street, RICHMOND, VIC 3121",RICHMOND,3121,Centre-Based Care,55,Exceeding NQS
Dandenong Day Nursery,"18 Brunet Street, DANDENONG NORTH, VIC 3175",DANDENONG NORTH,3175,Centre-Based Care,54,Meeting NQS
Dandenong Family Day Care,"1 Anthony Street, DANDENONG NORTH, VIC 3175",DANDENONG NORTH,3175,Family Day Care,,Meeting NQS
Dandenong North East Kindergarten,"10 Ingrid Street, DANDENONG, VIC 3175",DANDENONG,3175,Centre-Based Care,54,Exceeding NQS
Dandenong North Preschool,"70A McFees Road, DANDENONG, VIC 3175",DANDENONG,3175,Centre-Based Care,57,Meeting NQS
Dandenong Primary Kindergarten,"Dandenong Primary School  174-182 Foster St, DANDENONG, VIC 3175",DANDENONG,3175,Centre-Based Care,66,Meeting NQS
Dandenong Ranges Child Care Centre,"89 Morris Road, UPWEY, VIC 3158",UPWEY,3158,Centre-Based Care,45,Meeting NQS
Dandenong Ranges Steiner School Kindergarten,"51 School Road, MENZIES CREEK, VIC 3159",MENZIES CREEK,3159,Centre-Based Care,27,Meeting NQS
Dandenong South Preschool,"21 Canberra Avenue, DANDENONG, VIC 3175",DANDENONG,3175,Centre-Based Care,62,Working Towards NQS
Dandenong South Primary Kindergarten,"Dandenong South Primary School  52 Kirkham Rd, DANDENONG, VIC 3175",DANDENONG,3175,Centre-Based Care,50,Exceeding NQS
Dandenong West Primary Kindergarten,"32 Birdwood Avenue, DANDENONG, VIC 3175",DANDENONG,3175,Centre-Based Care,66,Meeting NQS
Darebin Childcare and Kindergarten Inc - Preston,"260 Gower Street, PRESTON, VIC 3072",PRESTON,3072,Centre-Based Care,61,Exceeding NQS
Darebin Childcare and Kindergarten Inc - Reservoir,"6-8 Kenilworth Street, RESERVOIR, VIC 3073",RESERVOIR,3073,Centre-Based Care,86,Exceeding NQS
Darebin Community Sports Stadium Vacation Care,"857 Plenty Road, RESERVOIR, VIC 3073",RESERVOIR,3073,Centre-Based Care,90,Meeting NQS
Darley Early Years Hub,"182 Halletts Way, DARLEY, VIC 3340",DARLEY,3340,Centre-Based Care,99,Provisional – Not Yet Assessed
Darley Primary School Out of School Hours Care,"Nelson Street, BACCHUS MARSH, VIC 3340",BACCHUS MARSH,3340,Centre-Based Care,75,Exceeding NQS
Darnum Primary School After School Care,"6 Graham Street, DARNUM, VIC 3822",DARNUM,3822,Centre-Based Care,30,Working Towards NQS
